vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,gross_vehicle_weight,co2_emission_from,co2_emission_to,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
GETCVC4_2024,AUDI AG,DE,Audi,Q8,Q8 Sportback e-tron S line 55 e-tron quattro,2024,,,Sportback e-tron,,,,,,,S line 55 e-tron quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,300,,,300 kW,,,,,,N/A,3.180 kg,,,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,Zweistufig übersetzte Planetenradgetriebe mit einer Gangstufe,,,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-sportback-e-tron/motor.html,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-sportback-e-tron.modelsinfo.mv-258.51.546023.json,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-sportback-e-tron.carinfo.mv-258.51.546023.json
GETSWC3_2024,AUDI AG,DE,Audi,SQ8,SQ8 Sportback e-tron quattro,2024,,,Sportback e-tron,,,,,,,SQ8 Sportback e-tron,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,370,,,370 kW,,,,,,N/A,3.290 kg,,,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,Zweistufig übersetzte Planetenradgetriebe mit einer Gangstufe,,,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/sq8-sportback-e-tron/motor.html,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/sq8-sportback-e-tron.modelsinfo.mv-258.55.826785.json,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/sq8-sportback-e-tron.carinfo.mv-258.55.826785.json
GEGBUB3_2024,AUDI AG,DE,Audi,Q8,Q8 e-tron advanced 50 e-tron quattro,2024,,,e-tron,,,,,,,advanced 50 e-tron quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,250,,,250 kW,,,,,,N/A,3170 kg,,,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,Zweistufig übersetzte Planetenradgetriebe mit einer Gangstufe,,,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron/motor.html,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.modelsinfo.mv-258.64.847889.json,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.carinfo.mv-258.64.847889.json
GEGBVC3_2024,AUDI AG,DE,Audi,Q8,Q8 e-tron advanced 55 e-tron quattro,2024,,,e-tron,,,,,,,advanced 55 e-tron quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,300,,,300 kW,,,,,,N/A,3.180 kg,,,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,Zweistufig übersetzte Planetenradgetriebe mit einer Gangstufe,,,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron/motor.html,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.modelsinfo.mv-258.64.847889.json,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.carinfo.mv-258.64.847889.json
GEGCUB3_2024,AUDI AG,DE,Audi,Q8,Q8 e-tron S line 50 e-tron quattro,2024,,,e-tron,,,,,,,S line 50 e-tron quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,250,,,250 kW,,,,,,N/A,3170 kg,,,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,Zweistufig übersetzte Planetenradgetriebe mit einer Gangstufe,,,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron/motor.html,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.modelsinfo.mv-258.64.847889.json,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.carinfo.mv-258.64.847889.json
GEGCVC4_2024,AUDI AG,DE,Audi,Q8,Q8 e-tron S line 55 e-tron quattro,2024,,,e-tron,,,,,,,S line 55 e-tron quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,300,,,300 kW,,,,,,N/A,3.180 kg,,,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,Zweistufig übersetzte Planetenradgetriebe mit einer Gangstufe,,,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron/motor.html,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.modelsinfo.mv-258.64.847889.json,https://www.audi.de/de/brand/de/neuwagen/q8-e-tron/q8-e-tron.carinfo.mv-258.64.847889.json
F83RH70_2024,AUDI AG,DE,Audi,RS,RS e-tron GT quattro,2024,,,e-tron GT,,,,,,,RS e-tron GT,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,440,,,440 kW,,,,,,N/A,2.860 kg,,,,Allradantrieb quattro,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Aluminium-Festsattel, Bremsscheibe innenbelüftet",,,,,,,,,Elektro,,,,,,,,,https://www.audi.de/de/brand/de/neuwagen/e-tron-gt/audi-rs-e-tron-gt/antrieb.html,https://www.audi.de/de/brand/de/neuwagen/e-tron-gt/audi-rs-e-tron-gt.modelsinfo.mv-258.92.243162.json,https://www.audi.de/de/brand/de/neuwagen/e-tron-gt/audi-rs-e-tron-gt.carinfo.mv-258.92.243162.json
8WJ0UY2_2024,AUDI AG,DE,Audi,A4,A4 allroad quattro 40 TDI quattro S tronic,2024,,,allroad quattro,,,,,,,40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.250 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-allroad-quattro/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-allroad-quattro.modelsinfo.mv-258.19.867048.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-allroad-quattro.carinfo.mv-258.19.867048.json
8WJ0AY2_2024,AUDI AG,DE,Audi,A4,A4 allroad quattro 45 TFSI quattro S tronic,2024,,,allroad quattro,,,,,,,45 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,195,265,,195 kW (265 PS),,,,,,Euro 6e,2.220 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-allroad-quattro/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-allroad-quattro.modelsinfo.mv-258.19.867048.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-allroad-quattro.carinfo.mv-258.19.867048.json
8WDAYG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  30 TDI S tronic,2024,,,Avant ,,,,,,,30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis 11,6 m",,,100,136,,100 kW (136 PS),,,,,,Euro 6e,2.160 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDAJG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  35 TDI S tronic,2024,,,Avant ,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis 11,6 m",,,120,163,,120 kW (163 PS),,,,,,Euro 6e,2.165 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDA7G2_2024,AUDI AG,DE,Audi,A4,A4 Avant  35 TFSI S tronic,2024,,,Avant ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6e,2.115 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDAUG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  40 TDI S tronic,2024,,,Avant ,,,,,,,40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.175 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDAUY2_2024,AUDI AG,DE,Audi,A4,A4 Avant  40 TDI quattro S tronic,2024,,,Avant ,,,,,,,40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.230 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDAZG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  40 TFSI S tronic,2024,,,Avant ,,,,,,,40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.140 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDAZY2_2024,AUDI AG,DE,Audi,A4,A4 Avant  40 TFSI quattro S tronic,2024,,,Avant ,,,,,,,40 TFSI quattro,,,,,,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.200 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDAAY2_2024,AUDI AG,DE,Audi,A4,A4 Avant  45 TFSI quattro S tronic,2024,,,Avant ,,,,,,,45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,195,265,,195 kW (265 PS),,,,,,Euro 6e,2.195 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDBYG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 30 TDI S tronic,2024,,,Avant ,,,,,,,advanced 30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis 11,6 m",,,100,136,,100 kW (136 PS),,,,,,Euro 6e,2.160 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDBJG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 35 TDI S tronic,2024,,,Avant ,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis 11,6 m",,,120,163,,120 kW (163 PS),,,,,,Euro 6e,2.165 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDB7G2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 35 TFSI S tronic,2024,,,Avant ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6e,2.115 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDBUG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 40 TDI S tronic,2024,,,Avant ,,,,,,,advanced 40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.175 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDBUY2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 40 TDI quattro S tronic,2024,,,Avant ,,,,,,,advanced 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.230 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDBZG2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 40 TFSI S tronic,2024,,,Avant ,,,,,,,advanced 40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.140 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
8WDBZY2_2024,AUDI AG,DE,Audi,A4,A4 Avant  advanced 40 TFSI quattro S tronic,2024,,,Avant ,,,,,,,advanced 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.200 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant/motor.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-258.85.139718.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-258.85.139718.json
